group	feature	value	hypothesis	seed	model	system	nt	nt_numeric	dna_type	modifier	modifier_plot	system_short	hypothesis_short	group_short	interaction	gene	metric	level	hypothesis_short_plot
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	pDockQ2_ipSAE_15_C_rep	0.0092	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	C-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	LIS_ipSAE_15_C_rep	0	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	C-rep	NA	LIS_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	ipSAE_DNA_rep	0.022595	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	ipSAE	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	ipSAE_d0chn_DNA_rep	0.325645	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	ipSAE_d0chn	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	ipSAE_d0dom_DNA_rep	0.110568	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	ipSAE_d0dom	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	ipTM_af_ipSAE_15_DNA_rep	0.2	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	ipTM_af_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	ipTM_d0chn_ipSAE_15_DNA_rep	0.161593	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	ipTM_d0chn_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	pDockQ_ipSAE_15_DNA_rep	0.1335	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	pDockQ_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	pDockQ2_ipSAE_15_DNA_rep	0.0128	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	pDockQ2_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed4_model_4	LIS_ipSAE_15_DNA_rep	0	gpa_ssDNA_30nt_2rep_gpc	4	4	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s4-m4	DNA-rep	NA	LIS_ipSAE_15	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	pTM_A	0.55	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	A	pTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	pTM_DNA	0.12	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	DNA	pTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	pTM_MG	NA	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	MG	pTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	pTM_C	0.44	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	C	pTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	pTM_rep	0.76	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	rep	pTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_A	0.23	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	A	ipTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_DNA	0.13	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	DNA	ipTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_MG	0.11	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	MG	ipTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_C	0.11	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	C	ipTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_rep	0.175	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	NA	rep	ipTM	chain	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_A_DNA	0.26	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	A-DNA	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_A_MG	0.19	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	A-MG	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_DNA_MG	0	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	DNA-MG	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_A_C	0.2	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	A-C	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_C_MG	0.02	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	C-MG	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_A_rep	0.36	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	A-rep	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_C_DNA	0.03	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	C-DNA	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_C_rep	0.16	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	C-rep	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_DNA_rep	0.23	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	DNA-rep	NA	ipTM	pair	A-C-DNA-Rep
gpa_ssDNA_30nt_2rep_gpc_seed5_model_0	ipTM_MG_rep	0.25	gpa_ssDNA_30nt_2rep_gpc	5	0	gpa	30nt	30	ssDNA	2rep_gpc	+ 2Rep + C	A	A-ssDNA-2rep_gpc	A-ssDNA-2rep_gpc-s5-m0	MG-rep	NA	ipTM	pair	A-C-DNA-Rep
